Nlihc_id,Subsidy_id,Units_Assist,POA_start,POA_end,contract_number,rent_to_fmr_description,Subsidy_Active,Subsidy_Info_Source_ID,Subsidy_Info_Source,Subsidy_Info_Source_Date,Update_Dtm,Program,Compl_end,POA_end_prev,Agency,POA_start_orig,Portfolio,Subsidy_info_source_property,POA_end_actual
NL000372,1,4,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000373,1,59,8/1/2005,8/1/2025,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,8/1/2025,,DC,8/1/2005,CDBG,,N
NL000373,2,50,7/1/2007,7/1/2047,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,7/1/2047,,DC,7/1/2007,DC housing production trust fund,,N
NL000374,1,13,11/1/2007,11/1/2047,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,11/1/2047,,DC,11/1/2007,DC housing production trust fund,,N
NL000375,1,51,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000378,1,27,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000379,1,13,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000381,1,15,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000381,2,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000382,1,54,,,,,No,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,U
NL000382,2,270,,,,,No,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,U
NL000382,3,274,1/1/2013,1/1/2053,,,Yes,32033,HUD/Insured Multifamily Mortgages,12/31/2015,03FEB16:13:42:56,Sec 220 Urban Renewal Hsg.,1/1/2053,,US Dept of Housing and Urban Development,2/1/2013,HUD-insured mortgage,19018,N
NL000383,1,30,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000383,2,30,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000383,3,30,1/1/2009,1/1/2039,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2024,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2009,LIHTC,,N
NL000384,1,178,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000384,2,178,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000384,3,178,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000385,1,130,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000385,2,130,3/1/2011,3/1/2051,,,Yes,32031,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 220 Urban Renewal Hsg.,3/1/2051,,US Dept of Housing and Urban Development,4/1/2011,HUD-insured mortgage,18030,N
NL000386,1,34,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000386,2,34,9/18/2001,9/18/2041,,,Yes,,Open Arms/Affordable Housing Pipeline,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,9/18/2041,,Other,9/18/2001,DC housing production trust fund,,N
NL000386,3,34,12/1/2011,12/1/2041,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Tax exempt bond,12/1/2041,,DC,12/1/2011,Tax exempt bond,,N
NL000386,4,170,11/1/2011,11/1/2051,,,Yes,98052,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,11/1/2051,,US Dept of Housing and Urban Development,12/1/2011,HUD-insured mortgage,19780,N
NL000387,1,39,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000387,2,39,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000387,3,39,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000388,1,22,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000388,2,22,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000388,3,92,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000388,4,22,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000389,1,46,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000390,1,12,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000391,1,13,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000392,1,11,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000393,1,46,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000394,1,,,,,,No,,DCHA Document,7/1/1920,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,U
NL000395,1,53,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000395,2,56,1/1/2006,1/1/2036,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2021,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2006,LIHTC,,N
NL000396,1,,,,,,Yes,,DCHA Document,7/1/1920,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000397,1,50,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000398,1,37,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000399,1,37,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000400,1,40,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000401,1,52,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000402,1,11,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000403,1,12,,,,,Yes,,DCHA Document,7/1/1920,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000404,1,12,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000405,1,4,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000407,1,15,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000408,1,10,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000409,1,15,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000410,1,1,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000411,1,28,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000412,1,16,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000413,1,17,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000413,2,17,1/1/2004,1/1/2034,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2019,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2004,LIHTC,,N
NL000413,3,17,6/1/2004,6/1/2039,,,Yes,98028,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 542(c) HFA Risk Sharing-Recent Comp,6/1/2039,,US Dept of Housing and Urban Development,7/1/2004,HUD-insured mortgage,6441,N
NL000414,1,30,,,,,No,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,U
NL000415,1,15,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000418,1,12,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000419,1,61,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000419,2,100,1/1/2007,1/1/2037,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2007,LIHTC,,N
NL000990,1,138,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000990,2,139,,,,,Yes,,DCHA Document,10/1/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000990,3,138,1/1/2007,1/1/2037,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,1/1/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2007,LIHTC,,N
NL000995,1,230,1/1/1995,1/1/2025,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2010,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1995,LIHTC,,N
NL000996,1,347,1/1/1995,1/1/2025,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,1/1/2010,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1995,LIHTC,,N
NL000997,1,26,1/1/2003,1/1/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2003,LIHTC,,N
NL000998,1,36,1/1/2003,1/1/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2003,LIHTC,,N
NL000999,1,,,,DC39K100002,,No,800003695/DC39K100002,HUD/Multifamily Assistance and Section 8 Contracts,12/28/2007,31AUG15:18:10:28,Sec 8 property disposition moderate rehabilitation,,,US Dept of Housing and Urban Development,,Project-based section 8,800003695,U
NL000999,2,152,11/1/2002,11/1/2017,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,11/1/2017,,DC,11/1/2002,Tax exempt bond,,N
NL000999,3,152,1/1/2003,1/1/2033,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2018,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2003,LIHTC,,N
NL001000,1,132,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL001000,2,151,1/1/2004,1/1/2034,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2019,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2004,LIHTC,,N
NL001000,3,152,3/1/2005,3/1/2020,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,3/1/2020,,DC,3/1/2005,Tax exempt bond,,N
NL001000,4,151,4/1/2005,4/1/2045,,,Yes,35419,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,4/1/2045,,US Dept of Housing and Urban Development,5/1/2005,HUD-insured mortgage,4627,N
NL001001,1,110,1/1/1999,1/1/2029,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2014,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/1999,LIHTC,,N
NL001003,1,202,1/1/2006,1/1/2036,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,1/1/2021,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2006,LIHTC,,N
NL001005,1,160,8/1/1974,9/30/2027,,,Yes,,HUD - Active Section 236 Projects,10/1/2009,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,9/30/2027,,US Dept of Housing and Urban Development,8/1/1974,HUD-insured mortgage,,N
NL001006,1,,10/25/2007,10/25/2037,,,Yes,,DHCD Email,11/1/2010,04SEP15:08:54:57,Low income housing tax credit,10/25/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,10/25/2007,LIHTC,,N
NL001007,1,20,,,,,Yes,,DHCA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,Other,,Public housing,,N
NL001008,1,10,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL001008,2,98,1/1/2009,1/1/2039,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2024,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2009,LIHTC,,N
NL001009,1,47,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL001010,1,49,8/1/1999,8/1/2034,,,No,11171,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 207/223(f) Pur/Refin Hsg.,8/1/2034,,US Dept of Housing and Urban Development,9/1/1999,HUD-insured mortgage,7831,4/26/2013
NL001010,2,49,5/1/2013,5/1/2041,,,Yes,11230,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/207/223(f) Refinanced Insurance,5/1/2041,,,,HUD-insured mortgage,7831,N
NL001011,1,64,7/1/1999,7/1/2014,,,No,22004,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 232/223(f)/Pur/Refin/Nursing Hms,7/1/2014,,US Dept of Housing and Urban Development,8/1/1999,HUD-insured mortgage,7827,9/28/2012
NL001012,1,469,5/1/2013,5/1/2053,,,No,32034,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 220 Urban Renewal Hsg.,5/1/2053,,US Dept of Housing and Urban Development,6/1/2013,HUD-insured mortgage,19241,7/31/2015
NL001013,1,218,1/1/2012,1/1/2052,,,Yes,32035,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 220 Urban Renewal Hsg.,1/1/2052,,US Dept of Housing and Urban Development,2/1/2012,HUD-insured mortgage,18627,N
NL001014,1,250,1/1/2003,1/1/2043,,,Yes,35401,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,1/1/2043,,US Dept of Housing and Urban Development,2/1/2003,HUD-insured mortgage,5830,N
NL001015,1,296,9/1/2010,8/1/2036,,,No,43070,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/232 Refi/Nursing Home,8/1/2036,,US Dept of Housing and Urban Development,10/1/2010,HUD-insured mortgage,9222,4/17/2013
NL001015,2,296,8/1/1993,8/1/2024,,,No,43029,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 232 Nursing Homes,8/1/2024,,,,HUD-insured mortgage,9222,8/31/2010
NL001015,3,296,5/1/2013,8/1/2036,,,No,43071,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/232 Refi/Nursing Home,8/1/2036,,,,HUD-insured mortgage,9222,10/29/2015
NL001016,1,257,11/1/2012,11/1/2052,,,Yes,35452,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,11/1/2052,,US Dept of Housing and Urban Development,12/1/2012,HUD-insured mortgage,19714,N
NL001017,1,300,2/1/1985,2/1/2025,,,No,43033,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 232 Nursing Homes,2/1/2025,,US Dept of Housing and Urban Development,3/1/1985,HUD-insured mortgage,9218,8/29/2014
NL001018,1,164,5/1/2005,3/1/2039,,,No,43063,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/232 Refi/Nursing Home,3/1/2039,,US Dept of Housing and Urban Development,6/1/2005,HUD-insured mortgage,2842,2/28/2014
NL001018,2,164,3/1/2014,3/1/2049,,,Yes,43073,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/232 Refi/Nursing Home,3/1/2049,,,,HUD-insured mortgage,2842,N
NL001019,1,138,1/1/2007,1/1/2037,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2022,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2007,LIHTC,,N
NL001020,1,12,1/1/2008,1/1/2038,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,1/1/2023,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1/1/2008,LIHTC,,N
NL001021,1,315,7/1/2014,7/1/2054,,,Yes,35476,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,7/1/2054,,US Dept of Housing and Urban Development,8/1/2014,HUD-insured mortgage,22845,N
NL001022,1,344,3/1/2011,3/1/2051,,,No,32041,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/220 Refi/Urban Renewal,3/1/2051,,US Dept of Housing and Urban Development,4/1/2011,HUD-insured mortgage,3824,12/31/2014
NL001022,2,344,9/1/2006,9/1/2046,,,No,32029,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 220 Urban Renewal Hsg.,9/1/2046,,,,HUD-insured mortgage,3824,2/25/2011
NL001022,3,344,1/1/2015,1/1/2055,,,Yes,32042,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 223(a)(7)/220 Refi/Urban Renewal,1/1/2055,,,,HUD-insured mortgage,3824,N
NL001023,1,90,9/1/2011,9/1/2046,,,Yes,11209,HUD/Insured Multifamily Mortgages,1/31/2016,01MAR16:15:34:26,Sec 207/223(f) Pur/Refin Hsg.,9/1/2046,,US Dept of Housing and Urban Development,10/1/2011,HUD-insured mortgage,22576,N
NL001033,1,8,12/1/2014,11/30/2015,DC39Q031002,Below 80% FMR,Yes,800219652/DC39Q031002,HUD/Multifamily Assistance and Section 8 Contracts,1/29/2016,03FEB16:14:05:12,Sec 811 project rental assistance contract,11/30/2015,,US Dept of Housing and Urban Development,,Project rental assistance contract,800219652,N
