nlihc_id,subsidy_id,units_assist,poa_start,poa_end,contract_number,rent_to_fmr_description,subsidy_active,subsidy_info_source_id,subsidy_info_source,subsidy_info_source_date,update_dtm,program,compl_end,poa_end_prev,agency,poa_start_orig,portfolio,subsidy_info_source_property,poa_end_actual
NL000371,1,9,,,,,No,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,U
NL000372,1,4,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000373,1,59,2005-08-01,2025-08-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,2025-08-01,,DC,2005-08-01,CDBG,,N
NL000373,2,50,2007-07-01,2047-07-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2047-07-01,,DC,2007-07-01,DC housing production trust fund,,N
NL000374,1,13,2007-11-01,2047-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,DC housing production trust fund,2047-11-01,,DC,2007-11-01,DC housing production trust fund,,N
NL000375,1,51,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000378,1,27,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000379,1,13,,,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000381,1,15,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000381,2,,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000382,1,54,,,,,No,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,U
NL000382,2,270,,,,,No,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,U
NL000382,3,274,2013-01-01,2053-01-01,,,Yes,32033,HUD/Insured Multifamily Mortgages,12/31/2015,03FEB16:13:42:56,Sec 220 Urban Renewal Hsg.,2053-01-01,,US Dept of Housing and Urban Development,2013-02-01,HUD-insured mortgage,19018,N
NL000383,1,30,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,McKinney Vento Act loan,,,DC,,McKinney Vento,,N
NL000383,2,30,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000383,3,30,2009-01-01,2039-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2024-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2009-01-01,LIHTC,,N
NL000384,1,178,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000384,2,178,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000384,3,178,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000384,4,50,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Public housing,,,DCHA,,Public housing,,
NL000384,5,10,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Project-based vouchers,,,DCHA,,Project-based vouchers,,
NL000385,1,130,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,DC housing production trust fund,,,DC,,DC housing production trust fund,,N
NL000385,2,130,2011-03-01,2051-03-01,,,Yes,32031,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 220 Urban Renewal Hsg.,2051-03-01,,US Dept of Housing and Urban Development,2011-04-01,HUD-insured mortgage,18030,N
NL000386,1,34,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000386,2,34,2001-09-18,2041-09-18,,,Yes,,Open Arms/Affordable Housing Pipeline,2/1/2008,04SEP15:08:54:57,DC housing production trust fund,2041-09-18,,Other,2001-09-18,DC housing production trust fund,,N
NL000386,3,34,2011-12-01,2041-12-01,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Tax exempt bond,2041-12-01,,DC,2011-12-01,Tax exempt bond,,N
NL000386,4,170,2011-11-01,2051-11-01,,,Yes,98052,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2051-11-01,,US Dept of Housing and Urban Development,2011-12-01,HUD-insured mortgage,19780,N
NL000387,1,39,,,,,Yes,,DC/AFFPIPELINE,2/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000387,2,39,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000387,3,39,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000388,1,22,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Community development block grant,,,DC,,CDBG,,N
NL000388,2,22,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Low income housing tax credit,,,DC Dept of Housing and Community Development; DC Housing Finance Agency,,LIHTC,,N
NL000388,3,280,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000388,4,22,,,,,Yes,,DC/HFAPIPELINE,1/2/2008,04SEP15:08:54:57,Tax exempt bond,,,DC,,Tax exempt bond,,N
NL000388,5,22,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Project-based vouchers,,,DCHA,,Project-based vouchers,,
NL000389,1,46,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000390,1,12,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000391,1,13,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000392,1,11,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000393,1,46,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000394,1,,,,,,No,,DCHA Document,7/1/1920,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,U
NL000395,1,53,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000395,2,56,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL000396,1,,,,,,Yes,,DCHA Document,7/1/1920,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000397,1,50,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000398,1,37,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000399,1,37,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000400,1,40,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000401,1,52,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000402,1,11,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000403,1,12,,,,,Yes,,DCHA Document,7/1/1920,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000404,1,12,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000405,1,4,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000407,1,15,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000408,1,10,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000409,1,15,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000410,1,1,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000411,1,28,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000412,1,16,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000413,1,17,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000413,2,17,2004-01-01,2034-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2019-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2004-01-01,LIHTC,,N
NL000413,3,17,2004-06-01,2039-06-01,,,Yes,98028,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 542(c) HFA Risk Sharing-Recent Comp,2039-06-01,,US Dept of Housing and Urban Development,2004-07-01,HUD-insured mortgage,6441,N
NL000414,1,30,,,,,No,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,U
NL000415,1,15,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000418,1,12,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000419,1,25,,,,,Yes,,DCHA Email,11/5/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000419,2,25,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL000990,1,138,,,,,Yes,,DC/HSNGDAT,5/1/2008,04SEP15:08:54:57,Community development block grant,,,DC,,CDBG,,N
NL000990,2,139,,,,,Yes,,DCHA Document,10/1/2008,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL000990,3,138,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL000990,4,22,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,Tax exempt bond,,,DCHA,,Tax exempt bond,,
NL000990,5,22,,,,,Yes,,DCHA Document,4/12/2016,10OCT16:14:09:26,HOPE VI,,,DCHA,,HOPE VI,,
NL000995,1,230,1995-01-01,2025-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2010-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1995-01-01,LIHTC,,N
NL000996,1,347,1995-01-01,2025-01-01,,,Yes,,HUD/LIHTC,4/30/2009,04SEP15:08:54:57,Low income housing tax credit,2010-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1995-01-01,LIHTC,,N
NL000997,1,26,2003-01-01,2033-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-01-01,LIHTC,,N
NL000998,1,36,2003-01-01,2033-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-01-01,LIHTC,,N
NL000999,1,,,,DC39K100002,,No,800003695/DC39K100002,HUD/Multifamily Assistance and Section 8 Contracts,12/28/2007,31AUG15:18:10:28,Sec 8 property disposition moderate rehabilitation,,,US Dept of Housing and Urban Development,,Project-based section 8,800003695,U
NL000999,2,152,2002-11-01,2017-11-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2017-11-01,,DC,2002-11-01,Tax exempt bond,,N
NL000999,3,152,2003-01-01,2033-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2018-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2003-01-01,LIHTC,,N
NL001000,1,151,2004-01-01,2034-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2019-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2004-01-01,LIHTC,,N
NL001000,2,152,2005-03-01,2020-03-01,,,Yes,,DC/AFFPIPELINE,,04SEP15:08:54:57,Tax exempt bond,2020-03-01,,DC,2005-03-01,Tax exempt bond,,N
NL001000,3,151,2005-04-01,2045-04-01,,,No,35419,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2045-04-01,,US Dept of Housing and Urban Development,2005-05-01,HUD-insured mortgage,4627,11/29/2016
NL001001,1,110,1999-01-01,2029-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2014-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,1999-01-01,LIHTC,,N
NL001003,1,202,2006-01-01,2036-01-01,,,Yes,,HUD/LIHTC,2/16/2010,04SEP15:08:54:57,Low income housing tax credit,2021-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2006-01-01,LIHTC,,N
NL001005,1,160,1974-08-01,2027-09-30,,,Yes,,HUD - Active Section 236 Projects,10/1/2009,04SEP15:08:54:57,Sec 236(j)(1)/Lower Income Families,2027-09-30,,US Dept of Housing and Urban Development,1974-08-01,HUD-insured mortgage,,N
NL001006,1,,2007-10-25,2037-10-25,,,Yes,,DHCD Email,11/1/2010,04SEP15:08:54:57,Low income housing tax credit,2022-10-25,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-10-25,LIHTC,,N
NL001007,1,20,,,,,Yes,,DHCA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,Other,,Public housing,,N
NL001008,1,10,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL001008,2,98,2009-01-01,2039-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2024-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2009-01-01,LIHTC,,N
NL001009,1,47,,,,,Yes,,DCHA Document,2/1/2011,04SEP15:08:54:57,Public housing,,,DC Housing Authority,,Public housing,,N
NL001010,1,49,1999-08-01,2034-08-01,,,No,11171,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 207/223(f) Pur/Refin Hsg.,2034-08-01,,US Dept of Housing and Urban Development,1999-09-01,HUD-insured mortgage,7831,4/26/2013
NL001010,2,49,2013-05-01,2041-05-01,,,Yes,11230,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/207/223(f) Refinanced Insurance,2041-05-01,,,,HUD-insured mortgage,7831,N
NL001011,1,64,1999-07-01,2014-07-01,,,No,22004,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 232/223(f)/Pur/Refin/Nursing Hms,2014-07-01,,US Dept of Housing and Urban Development,1999-08-01,HUD-insured mortgage,7827,9/28/2012
NL001012,1,469,2013-05-01,2053-05-01,,,No,32034,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 220 Urban Renewal Hsg.,2053-05-01,,US Dept of Housing and Urban Development,2013-06-01,HUD-insured mortgage,19241,7/31/2015
NL001013,1,218,2012-01-01,2052-01-01,,,Yes,32035,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 220 Urban Renewal Hsg.,2052-01-01,,US Dept of Housing and Urban Development,2012-02-01,HUD-insured mortgage,18627,N
NL001014,1,250,2003-01-01,2043-01-01,,,Yes,35401,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/221(d)(4) MKT Refi/Moderate Income,2043-01-01,,US Dept of Housing and Urban Development,2003-02-01,HUD-insured mortgage,5830,N
NL001015,1,296,2010-09-01,2036-08-01,,,No,43070,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/232 Refi/Nursing Home,2036-08-01,,US Dept of Housing and Urban Development,2010-10-01,HUD-insured mortgage,9222,4/17/2013
NL001015,2,296,1993-08-01,2024-08-01,,,No,43029,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 232 Nursing Homes,2024-08-01,,,,HUD-insured mortgage,9222,8/31/2010
NL001015,3,296,2013-05-01,2036-08-01,,,No,43071,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/232 Refi/Nursing Home,2036-08-01,,,,HUD-insured mortgage,9222,10/29/2015
NL001016,1,257,2012-11-01,2052-11-01,,,No,35452,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2052-11-01,,US Dept of Housing and Urban Development,2012-12-01,HUD-insured mortgage,19714,3/31/2016
NL001017,1,300,1985-02-01,2025-02-01,,,No,43033,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 232 Nursing Homes,2025-02-01,,US Dept of Housing and Urban Development,1985-03-01,HUD-insured mortgage,9218,8/29/2014
NL001018,1,164,2005-05-01,2039-03-01,,,No,43063,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/232 Refi/Nursing Home,2039-03-01,,US Dept of Housing and Urban Development,2005-06-01,HUD-insured mortgage,2842,2/28/2014
NL001018,2,164,2014-03-01,2049-03-01,,,Yes,43073,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/232 Refi/Nursing Home,2049-03-01,,,,HUD-insured mortgage,2842,N
NL001019,1,138,2007-01-01,2037-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2022-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2007-01-01,LIHTC,,N
NL001020,1,12,2008-01-01,2038-01-01,,,Yes,,HUD/LIHTC,9/22/2011,04SEP15:08:54:57,Low income housing tax credit,2023-01-01,,DC Dept of Housing and Community Development; DC Housing Finance Agency,2008-01-01,LIHTC,,N
NL001021,1,315,2014-07-01,2054-07-01,,,No,35476,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 221(d)(4) Mkt. Rate Mod Inc/Disp Fams,2054-07-01,,US Dept of Housing and Urban Development,2014-08-01,HUD-insured mortgage,22845,10/31/2016
NL001022,1,344,2011-03-01,2051-03-01,,,No,32041,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/220 Refi/Urban Renewal,2051-03-01,,US Dept of Housing and Urban Development,2011-04-01,HUD-insured mortgage,3824,12/31/2014
NL001022,2,344,2006-09-01,2046-09-01,,,No,32029,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 220 Urban Renewal Hsg.,2046-09-01,,,,HUD-insured mortgage,3824,2/25/2011
NL001022,3,344,2015-01-01,2055-01-01,,,Yes,32042,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 223(a)(7)/220 Refi/Urban Renewal,2055-01-01,,,,HUD-insured mortgage,3824,N
NL001023,1,90,2011-09-01,2046-09-01,,,Yes,11209,HUD/Insured Multifamily Mortgages,1/31/2017,06MAR17:15:06:20,Sec 207/223(f) Pur/Refin Hsg.,2046-09-01,,US Dept of Housing and Urban Development,2011-10-01,HUD-insured mortgage,22576,N
NL001033,1,8,2016-12-01,2017-11-30,DC39Q031002,Below 80% FMR,Yes,800219652/DC39Q031002,HUD/Multifamily Assistance and Section 8 Contracts,2/27/2017,06MAR17:15:08:39,Sec 811 project rental assistance contract,2017-11-30,11/30/2016,US Dept of Housing and Urban Development,,Project rental assistance contract,800219652,N
